genres,item_name,tags,item_id
"['Action', 'RPG']",The Witcher: Enhanced Edition Director's Cut,"['RPG', 'Fantasy', 'Story Rich', 'Mature', 'Third Person', 'Singleplayer', 'Choices Matter', 'Action', 'Nudity', 'Adventure', 'Dark Fantasy', 'Based On A Novel', 'Atmospheric', 'Great Soundtrack', 'Open World', 'Multiple Endings', 'Medieval', 'Action RPG', 'Magic', 'Classic']",20900
['Indie'],Multiwinia,"['Indie', 'Strategy', 'RTS', 'Multiplayer', 'Singleplayer', 'Retro']",1530
['Racing'],STCC - The Game 1 - Expansion Pack for RACE 07,"['Racing', 'Simulation']",8690
"['Strategy', 'Simulation']",Children of the Nile: Alexandria,"['City Builder', 'Simulation', 'Management', 'Historical', 'Singleplayer', 'Sandbox', 'Strategy']",17120
['Strategy'],Sid Meier's Civilization IV: Colonization,"['Strategy', 'Turn-Based', 'Turn-Based Strategy', '4X', 'Historical', 'Singleplayer', 'Multiplayer', 'Moddable']",16810
['Action'],Tom Clancy's Rainbow Six® 3 Gold,"['Tactical', 'Action', 'FPS', 'Simulation', 'Strategy', 'Realistic', 'First-Person', 'Co-op', 'Shooter', 'Classic', 'Singleplayer']",19830
"['Action', 'Adventure']",LEGO Batman,"['LEGO', 'Action', 'Adventure', 'Batman', 'Local Co-Op', 'Superhero', 'Family Friendly', 'Co-op', 'Comedy', 'Singleplayer', 'Comic Book', 'Funny', 'Third Person', 'Controller', 'Local Multiplayer', 'Multiplayer']",21000
"['Simulation', 'Strategy']",City Life 2008,"['Simulation', 'Strategy', 'City Builder']",4460
"['RPG', 'Strategy']",Hinterland,"['RPG', 'Strategy', 'Fantasy', 'Action RPG', 'Action', 'Singleplayer', 'City Builder']",17140
['Action'],Brothers in Arms: Hell's Highway™,"['Action', 'World War II', 'FPS', 'Tactical', 'Singleplayer', 'Military', 'Story Rich', 'Shooter', 'Gore', 'Atmospheric', 'Strategy', 'First-Person', 'War', 'Multiplayer', 'Historical']",15390
"['Indie', 'Casual']",Gravitron 2,['Arcade'],21300
['Racing'],Xpand Rally Xtreme,"['Racing', 'Offroad']",3050
['Strategy'],Heroes of Might &amp; Magic V: Hammers of Fate,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy']",15380
['Action'],Brothers in Arms: Earned in Blood™,"['Action', 'FPS', 'World War II', 'Tactical', 'Military', 'Strategy', 'Singleplayer']",19800
['Strategy'],Heroes of Might &amp; Magic V: Tribes of the East,"['Strategy', 'Turn-Based Strategy', 'Turn-Based', 'Fantasy', 'Multiplayer', 'Singleplayer', 'RPG']",15370
['Strategy'],The Settlers®: Rise Of An Empire Gold Edition,"['Strategy', 'City Builder', 'Medieval', 'RTS', 'Singleplayer', 'Multiplayer']",19930
['Casual'],Brain Spa,['Casual'],15350
['Action'],The Sum of All Fears,"['Action', 'Tactical']",19810
['Casual'],Peggle™ Nights,"['Casual', 'Puzzle', 'Singleplayer', '2D']",3540
['Indie'],World of Goo,"['Puzzle', 'Indie', 'Physics', 'Singleplayer', 'Great Soundtrack', 'Casual', '2D', 'Comedy', 'Cute', 'Building', 'Atmospheric', 'Funny', 'Satire', 'Touch-Friendly', 'Strategy', 'Classic', 'Surreal', 'Story Rich', 'Difficult', 'Family Friendly']",22000
"['Action', 'Simulation', 'Strategy']",X3: Terran Conflict,"['Space', 'Simulation', 'Sci-fi', 'Sandbox', 'Strategy', 'Space Sim', 'Open World', 'Trading', 'Singleplayer', 'Economy', 'Action', 'Capitalism', 'Great Soundtrack', 'Moddable', '4X', 'Flight', 'Atmospheric', 'Multiplayer']",2820
['Action'],Mare Nostrum,"['Action', 'World War II', 'FPS', 'Mod', 'Multiplayer', 'Free to Play', 'Realistic']",1230
"['Casual', 'Indie']",Spectraball,"['Casual', 'Indie', 'Puzzle']",18300
"['Indie', 'Casual', 'Sports']",Galactic Bowling,"['Indie', 'Casual', 'Sports', 'Bowling']",20200
"['Action', 'Adventure']",Bully: Scholarship Edition,"['Open World', 'Action', 'Adventure', 'Third Person', 'Comedy', 'Singleplayer', 'Great Soundtrack', 'Funny', 'Classic', 'Sandbox', 'Dark Humor', 'Satire', 'Story Rich', 'Atmospheric', 'Exploration', 'Simulation', 'Controller', 'Mature', 'Multiplayer', 'First-Person']",12200
['Action'],Far Cry® 2: Fortune's Edition,"['Open World', 'FPS', 'Action', 'Shooter', 'Singleplayer', 'First-Person', 'Multiplayer', 'Adventure', 'Sandbox', 'Stealth', 'Atmospheric', 'Survival', 'Level Editor', 'Realistic', 'Exploration', 'Story Rich', 'Great Soundtrack', 'Controller', 'Co-op', 'Strategy']",19900
"['Action', 'Indie', 'Strategy']",Space Trader: Merchant Marine,"['Action', 'FPS', 'Space', 'Indie', 'Trading', 'Strategy', 'Sci-fi', 'First-Person', 'Shooter', 'Casual']",11240
['Simulation'],PRR Wagon Pack 01,['Simulation'],256522
['Simulation'],"Class 421 London South East ""Jaffa Cake""",['Simulation'],275144
['Simulation'],ATSF Wagon Pack 01,['Simulation'],256521
['Simulation'],GP20 Union Pacific Add-on Livery,['Simulation'],222569
['Simulation'],UK Van Wagon Pack,['Simulation'],256535
['Simulation'],CSX SD70MAC Add-on Livery,['Simulation'],256611
['Simulation'],CSX ES44AC Add-on Livery,['Simulation'],256576
['Action'],Saints Row 2,"['Open World', 'Action', 'Sandbox', 'Character Customization', 'Third-Person Shooter', 'Comedy', 'Co-op', 'Third Person', 'Singleplayer', 'Crime', 'Online Co-Op', 'Multiplayer', 'Co-op Campaign', 'Funny', 'Shooter', 'Replay Value', 'Female Protagonist', 'Great Soundtrack', 'Moddable', 'Adventure']",9480
['Action'],Dead Space,"['Horror', 'Action', 'Sci-fi', 'Space', 'Third Person', 'Survival Horror', 'Atmospheric', 'Third-Person Shooter', 'Singleplayer', 'Gore', 'Shooter', 'Aliens', 'Dark', 'Futuristic', 'Story Rich', 'Silent Protagonist', 'Survival', 'Adventure', 'Zombies', 'RPG']",17470
['RPG'],Rise of the Argonauts,"['RPG', 'Action', 'Adventure', 'Mythology', 'Hack and Slash', 'Third Person', 'Fantasy']",12770
"['Action', 'Adventure']",Mirror's Edge™,"['Parkour', 'First-Person', 'Action', 'Female Protagonist', 'Singleplayer', 'Great Soundtrack', 'Adventure', 'Platformer', 'Atmospheric', 'Dystopian', 'Stylized', 'Sci-fi', 'Futuristic', 'FPS', 'Time Attack', 'Cyberpunk', 'Puzzle', 'Colorful', 'Classic', 'Short']",17410
"['Indie', 'Strategy']",Defense Grid: The Awakening,"['Tower Defense', 'Strategy', 'Sci-fi', 'Indie', 'Singleplayer', 'Aliens', 'Futuristic', 'Touch-Friendly', 'Replay Value', 'Adventure', 'Controller']",18500
['Action'],F.E.A.R. 2: Project Origin,"['Horror', 'FPS', 'Action', 'Singleplayer', 'Shooter', 'Bullet Time', 'Gore', 'Multiplayer', 'Psychological Horror', 'First-Person', 'Atmospheric', 'Sci-fi', 'Classic', 'Story Rich']",16450
"['Strategy', 'Indie']",Harvest: Massive Encounter,"['Strategy', 'Indie', 'Tower Defense', 'Sci-fi', 'Singleplayer']",15400
"['Indie', 'Strategy']",Mayhem Intergalactic,"['Indie', 'Strategy']",18600
"['Action', 'Indie']",Larva Mortus,"['Action', 'Indie', 'Top-Down', 'Horror', 'Shooter', 'RPG', 'Zombies', 'Arcade', 'Top-Down Shooter', 'Singleplayer', '2D', 'Casual', 'Atmospheric', 'Retro', 'Adventure']",11340
['Strategy'],Knights of Honor,"['Strategy', 'Medieval', 'Grand Strategy', 'RTS', 'War', 'Historical', 'Classic', 'Great Soundtrack']",25830
"['Action', 'Adventure', 'Strategy']",Ceville,"['Adventure', 'Point & Click', 'Strategy', 'Action', 'Comedy', 'Villain Protagonist']",23460
['Strategy'],Empire: Total War™ - Special Forces Units &amp; Bonus Content,['Strategy'],10600
['Action'],Watchmen: The End is Nigh,"['Action', 'Superhero', ""Beat 'em up"", 'Local Co-Op', 'Third Person', 'Fighting']",21010
"['Action', 'Adventure', 'Indie']",Penumbra Overture,"['Horror', 'Adventure', 'First-Person', 'Indie', 'Survival Horror', 'Psychological Horror', 'Atmospheric', 'Singleplayer', 'Stealth', 'Story Rich', 'Action', 'Dark', 'Lovecraftian', 'Survival', 'Puzzle']",22180
['Action'],Unreal Tournament 3 Black,"['FPS', 'Action', 'Multiplayer', 'Arena Shooter', 'Shooter', 'Sci-fi', 'Fast-Paced', 'First-Person', 'Competitive', 'Gore', 'Co-op', 'Great Soundtrack', 'Classic', 'Singleplayer', 'Team-Based', 'Adventure', 'Atmospheric', 'Moddable', 'Split Screen', 'Futuristic']",13210
['RPG'],Drakensang,"['RPG', 'Fantasy', 'Party-Based RPG', 'Real-Time with Pause', 'Atmospheric', 'Adventure', 'Singleplayer', 'CRPG', 'Dark Fantasy', 'Third Person', 'Story Rich', 'Character Customization']",12640
"['Casual', 'Strategy']",Age of Booty™,"['Strategy', 'Casual', 'Pirates']",21600
"['Indie', 'Simulation']",The Graveyard,"['Walking Simulator', 'Indie', 'Short', 'Female Protagonist', 'Atmospheric', 'Simulation', 'Psychological', 'Memes', 'Horror', 'Singleplayer', 'Anime']",27020
['Racing'],Burnout Paradise: The Ultimate Box,"['Racing', 'Open World', 'Multiplayer', 'Destruction', 'Great Soundtrack', 'Driving', 'Singleplayer', 'Arcade', 'Exploration', 'Sandbox', 'Action', 'Co-op', 'Controller', 'Sports', 'Fast-Paced', '3D Vision', 'Third Person', 'Funny', 'Online Co-Op', 'Simulation']",24740
['Action'],Zombie Master,"['Zombies', 'Mod', 'Free to Play', 'Multiplayer', 'Action', 'RTS', 'FPS']",90047
"['Action', 'Indie']",The Maw,"['Indie', 'Platformer', 'Cute', 'Action', 'Puzzle', 'Casual', 'Comedy', '3D Platformer']",26000
"['Action', 'Indie']",The Maw: River Redirect,"['Action', 'Indie']",26006
"['Action', 'Indie']",The Maw: Brute Force,"['Action', 'Indie']",26005
"['Casual', 'Indie']",Obulis,"['Puzzle', 'Casual', 'Indie', 'Physics', 'Singleplayer', 'Strategy', 'Atmospheric', 'Great Soundtrack']",11330
['Indie'],Space Giraffe,"['Psychedelic', 'Arcade', 'Score Attack', 'Abstract']",27800
"['Simulation', 'Strategy']",Codename: Panzers - Cold War,"['Strategy', 'Simulation', 'RTS', 'Multiplayer', 'Singleplayer', 'War', 'Great Soundtrack', 'Atmospheric', 'Cult Classic', 'Tactical', 'Classic', 'Cold War']",9850
['Casual'],Escape Rosecliff Island,"['Casual', 'Hidden Object', 'Puzzle', 'Adventure']",3600
"['RPG', 'Massively Multiplayer']",Guild Wars Nightfall®,"['RPG', 'Massively Multiplayer']",29580
"['RPG', 'Massively Multiplayer']",Guild Wars® Game of the Year Edition,"['RPG', 'Massively Multiplayer', 'Fantasy', 'Story Rich']",29540
"['RPG', 'Massively Multiplayer']",Guild Wars Factions®,"['Massively Multiplayer', 'RPG']",29560
"['Massively Multiplayer', 'RPG']",Guild Wars Trilogy,"['RPG', 'Massively Multiplayer', 'MMORPG', 'PvP']",29570
['Casual'],Puzzle Kingdoms,"['Casual', 'Puzzle', 'Match 3', 'RPG', 'Fantasy', 'Singleplayer']",23700
['Casual'],Samantha Swift and the Golden Touch,"['Casual', 'Hidden Object', 'Adventure', 'Female Protagonist']",16060
['RPG'],Two Worlds Epic Edition,"['RPG', 'Open World', 'Fantasy', 'Multiplayer', 'Third Person', 'Adventure', 'Singleplayer', 'Action', 'Medieval', 'Action RPG', 'Story Rich', 'Character Customization']",1930
['Strategy'],Helldorado,"['Strategy', 'Western']",18470
"['Action', 'Adventure', 'RPG']",X-Blades,"['Action', 'Hack and Slash', 'Female Protagonist', 'RPG', 'Anime', 'Adventure', 'Nudity', 'Singleplayer', 'Fantasy', 'Violent', 'Character Action Game', 'Third Person', 'Great Soundtrack']",7510
"['Action', 'Indie']",Zeno Clash,"['Action', 'Indie', 'Surreal', ""Beat 'em up"", 'FPS', 'Fighting', 'First-Person', 'Short', 'Singleplayer', 'Adventure', 'Fantasy', 'Atmospheric', 'Story Rich']",22200
['Indie'],The Maw: Speeder Lane,['Indie'],26007
"['RPG', 'Strategy']",King's Bounty: The Legend,"['RPG', 'Strategy', 'Turn-Based Strategy', 'Fantasy', 'Turn-Based', 'Adventure', 'Hex Grid', 'Tactical', 'Tactical RPG', 'Singleplayer', 'Atmospheric', 'Turn-Based Combat', 'Great Soundtrack', 'Classic', 'Open World']",25900
"['Casual', 'Simulation']",Virtual Families,"['Simulation', 'Casual']",16200
['Racing'],Death Track®: Resurrection,"['Racing', 'Action']",7840
"['RPG', 'Strategy']",Freedom Force vs. the Third Reich,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause']",8890
"['RPG', 'Strategy']",Freedom Force,"['RPG', 'Strategy', 'Superhero', 'Real-Time with Pause', 'Singleplayer', 'Comic Book', 'Classic', 'Multiplayer', 'Tactical']",8880
"['Indie', 'Simulation', 'Strategy']",Light of Altair,"['Strategy', 'Indie', 'Simulation', 'Space', 'Sci-fi']",34500
"['Action', 'Simulation']",Darkest Hour: Europe '44-'45,"['World War II', 'FPS', 'Action', 'Shooter', 'Simulation', 'Tactical', 'Multiplayer', 'Realistic', 'War', 'Mod', 'Free to Play', 'Historical']",1280
"['Action', 'Adventure']",Prototype™,"['Action', 'Open World', 'Adventure', 'Third Person', 'Gore', 'Singleplayer', 'Parkour', 'Superhero', 'Zombies', 'Hack and Slash', 'Action-Adventure', 'Violent', 'Sci-fi', 'Sandbox', 'Story Rich', 'Stealth', 'RPG', 'Atmospheric', 'Controller', 'Horror']",10150
"['Adventure', 'Indie']",Blueberry Garden,"['Adventure', 'Indie', 'Short', 'Puzzle']",29160
['Strategy'],Port Royale 2,"['Strategy', 'Trading', 'Pirates', 'Economy', 'Historical', 'Naval']",12470
['RPG'],The Elder Scrolls IV: Oblivion® Game of the Year Edition,"['Open World', 'RPG', 'Fantasy', 'Singleplayer', 'Moddable', 'First-Person', 'Exploration', 'Adventure', 'Great Soundtrack', 'Action', 'Magic', 'Sandbox', 'Character Customization', 'Atmospheric', 'Story Rich', 'Medieval', 'Action RPG', 'Classic', 'Third Person', 'Dark Fantasy']",22330
['RPG'],The Elder Scrolls III: Morrowind® Game of the Year Edition,"['RPG', 'Open World', 'Fantasy', 'Classic', 'Great Soundtrack', 'Moddable', 'First-Person', 'Adventure', 'Singleplayer', 'Cult Classic', 'Atmospheric', 'Magic', 'Sandbox', 'Exploration', 'Story Rich', 'Action RPG', 'Character Customization', 'Medieval', 'Action', 'Third Person']",22320
['Adventure'],Ankh 2: Heart of Osiris,"['Adventure', 'Point & Click', 'Comedy']",12440
['Simulation'],Armored Fist 3,"['Simulation', 'Tanks']",32710
['Simulation'],MiG-29 Fulcrum,"['Simulation', 'Flight']",32740
['Strategy'],BC Kings,"['Strategy', 'RTS']",12460
['Action'],Call of Juarez®: Bound in Blood,"['Western', 'Action', 'FPS', 'Singleplayer', 'Adventure', 'Shooter', 'Multiplayer', 'First-Person', 'Open World', 'Story Rich', 'Historical', 'Atmospheric', 'Bullet Time', 'Great Soundtrack']",21980
['Adventure'],Nancy Drew®: Legend of the Crystal Skull,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31860
['Adventure'],Nancy Drew®: The Creature of Kapu Cave,"['Adventure', 'Female Protagonist', 'Point & Click', 'Mystery', 'Puzzle']",31900
['Adventure'],Nancy Drew®: The Phantom of Venice,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31920
['Adventure'],Nancy Drew®: The White Wolf of Icicle Creek,"['Adventure', 'Point & Click', 'Mystery', 'Female Protagonist', 'Puzzle', 'Detective']",31930
"['Casual', 'Indie']",BRAINPIPE: A Plunge to Unhumanity,"['Casual', 'Indie', 'Psychedelic']",35800
"['Simulation', 'Sports']",Hunting Unlimited 2010,"['Simulation', 'Hunting', 'Sports', 'America']",12690
['Adventure'],Tales of Monkey Island Complete Pack,"['Adventure', 'Point & Click', 'Pirates', 'Comedy', 'Episodic', 'Puzzle', 'Singleplayer', 'Funny']",31170
['Action'],Street Fighter® IV,"['Fighting', 'Action', 'Arcade', 'Multiplayer', 'Local Multiplayer', '2D Fighter', ""Beat 'em up"", '2.5D', 'Competitive', '2D']",21660
"['Action', 'Adventure', 'Racing', 'Simulation', 'Strategy']",Thrillville®: Off the Rails™,"['Simulation', 'Action', 'Strategy', 'Adventure', 'Racing', 'Management', 'Singleplayer']",6080
['Adventure'],Indiana Jones® and the Fate of Atlantis™,"['Adventure', 'Point & Click', 'Classic', 'Singleplayer', ""1990's"", 'Pixel Graphics', 'Retro', 'Third Person']",6010
['Action'],Armed and Dangerous®,"['Action', 'Third-Person Shooter', 'Comedy', 'Funny', 'Classic', 'Shooter']",6090
['Action'],"Star Wars: Battlefront 2 (Classic, 2005)","['Star Wars', 'Action', 'Multiplayer', 'Third-Person Shooter', 'Shooter', 'Sci-fi', 'Space', 'Classic', 'FPS', 'First-Person', 'Singleplayer', 'Moddable', 'Third Person', 'Military', 'Tactical', 'Strategy', 'Co-op', 'Great Soundtrack', 'Adventure', 'Open World']",6060
['Adventure'],Indiana Jones® and the Last Crusade™,"['Adventure', 'Point & Click', 'Classic', 'Pixel Graphics', '1980s', 'Difficult', 'Third Person', 'Retro']",32310
"['Action', 'Adventure']",LEGO® Indiana Jones™: The Original Adventures,"['Adventure', 'Action', 'LEGO', 'Family Friendly', 'Local Co-Op', 'Comedy', 'Funny']",32330
['Adventure'],The Secret of Monkey Island: Special Edition,"['Point & Click', 'Adventure', 'Comedy', 'Pirates', 'Classic', 'Remake', 'Funny', 'Singleplayer', 'Pixel Graphics', 'Puzzle', '2D', ""1990's"", 'Great Soundtrack', 'Story Rich', 'Third Person', 'Retro']",32360
['Strategy'],Warfare,"['Strategy', 'RTS']",35300
"['Action', 'Racing']",Clutch,"['Racing', 'Action', 'Zombies', 'Open World', 'Gore', 'Singleplayer']",35310
['Adventure'],Nancy Drew®: Ransom of the Seven Ships,"['Adventure', 'Point & Click', 'Puzzle', 'Mystery', 'Female Protagonist', 'Detective']",31980
['Sports'],3D Ultra™ Minigolf Adventures,"['Sports', 'Mini Golf', 'Golf', 'Local Multiplayer']",10140
['Adventure'],King's Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Fantasy', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Female Protagonist']",10100
['Action'],TimeShift™,"['Action', 'FPS', 'Time Manipulation', 'Sci-fi', 'First-Person', 'Shooter', 'Atmospheric', 'Singleplayer', 'Bullet Time', 'Multiplayer', 'Classic', 'Futuristic', 'Time Travel']",10130
['Adventure'],Space Quest™ Collection,"['Adventure', 'Point & Click', 'Classic', 'Comedy', 'Sci-fi', 'Space', 'Retro', 'Pixel Graphics', ""1990's"", '1980s', 'Third Person']",10110
['Action'],Killing Floor Outbreak Character Pack,['Action'],1256
"['Action', 'Casual']",Aces of the Galaxy™,"['Action', 'Casual', 'Space', 'On-Rails Shooter']",10120
"['Simulation', 'Strategy']",Tropico Reloaded,"['Simulation', 'City Builder', 'Strategy', 'Management', 'Classic', 'Sandbox', 'Singleplayer', 'Comedy', 'Pirates', 'Great Soundtrack']",33520
['Casual'],Mystery P.I. - Lost in Los Angeles,"['Casual', 'Hidden Object']",3610
['Action'],Bionic Commando: Rearmed,"['Action', 'Platformer', 'Remake', 'Great Soundtrack', 'Local Co-Op', 'Local Multiplayer', '2D', 'Retro', 'Co-op', '2.5D', '4 Player Local', 'Arcade']",21680
"['Action', 'Adventure']",Bionic Commando,"['Action', 'Adventure', 'Third Person', 'Great Soundtrack', 'Singleplayer', 'Multiplayer', 'Third-Person Shooter', 'Shooter']",21670
['Action'],Watchmen: The End is Nigh Part 2,"['Action', 'Superhero', ""Beat 'em up""]",21030
"['Action', 'Indie']",Foreign Legion: Buckets of Blood,"['Action', 'Indie', 'Third Person', 'Shooter']",36000
"['Adventure', 'RPG']",STAR WARS™ - Knights of the Old Republic™,"['RPG', 'Star Wars', 'Sci-fi', 'Story Rich', 'Singleplayer', 'Classic', 'Party-Based RPG', 'Adventure', 'Real-Time with Pause', 'Third Person', 'Action', 'Choices Matter', 'Exploration', 'Fantasy', 'Atmospheric', 'Turn-Based', 'Space', 'Moddable', 'Great Soundtrack', 'Female Protagonist']",32370
"['Indie', 'Casual']",Osmos,"['Indie', 'Casual', 'Puzzle', 'Singleplayer', 'Relaxing', 'Physics', 'Great Soundtrack', 'Strategy', 'Difficult', '2D', 'Atmospheric']",29180
['RPG'],Fallout 2: A Post Nuclear Role Playing Game,"['RPG', 'Post-apocalyptic', 'Classic', 'Open World', 'Isometric', 'Turn-Based', 'Turn-Based Combat', 'Singleplayer', 'Sci-fi', 'Atmospheric', 'Story Rich', 'Great Soundtrack', 'Retro', 'Exploration', 'Adventure', 'Replay Value', 'Dark Humor', 'Sandbox', '2D', 'CRPG']",38410
['Strategy'],Fallout Tactics: Brotherhood of Steel,"['Post-apocalyptic', 'Strategy', 'RPG', 'Turn-Based', 'Tactical', 'Isometric', 'Sci-fi', 'Classic', 'Singleplayer', 'Turn-Based Strategy', 'Open World', 'Real-Time with Pause', 'Action', 'Atmospheric', 'Tactical RPG', 'Multiplayer', 'Turn-Based Tactics', 'CRPG', 'Story Rich']",38420
['Action'],Kingpin — Life of Crime,"['Action', 'FPS', 'Singleplayer', 'Crime', 'Classic', 'Gore', 'Multiplayer', 'First-Person', 'Violent', 'Shooter', ""1990's""]",38430
['Adventure'],Tales of Monkey Island Complete Pack: Chapter 2 - The Siege of Spinner Cay,['Adventure'],31180
['Casual'],Jewel Quest Pack,"['Casual', 'Match 3', 'Puzzle']",37960
['Casual'],Mahjong Quest Collection,"['Casual', 'Puzzle']",38000
"['Adventure', 'Indie']","Time Gentlemen, Please! and Ben There, Dan That! Special Edition  Double Pack","['Point & Click', 'Adventure', 'Indie', 'Comedy', 'Time Travel', 'Singleplayer', '2D', 'Hand-drawn', 'Funny']",37400
['Action'],Tom Clancy's Splinter Cell Chaos Theory®,"['Stealth', 'Action', 'Third Person', 'Co-op', 'Classic', 'Great Soundtrack', 'Atmospheric', 'Singleplayer', 'Multiplayer', 'Tactical', 'Shooter', 'Story Rich', 'Third-Person Shooter', 'Adventure']",13570
